acctrefno,loan_group_no,loan_class1_no,application_id,customer_application_id,person_id,submit_dt,complete_dt,open_month,withdraw_dt,first_payment_dt,withdraw_reason,application_status,account_status,account_payment_method,mx_discount,balance_amt,loan_amt,principal_balance,min_amt,net_paid_amt,net_paid_amt_effective,scu_amt,net_funded_amt,payoff_type,fpr,fpd,pd,cpo,epo,dpd,dpd_bin,past_due_amt,past_due_amt_snapapp,past_due_amt_effective
484663,4,1,220811071GTN,2489924928,2489924922,2022-08-11,2022-08-11,2022-08-01,NA,2022-10-21,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
432993,4,1,22040507CNAL,2275034754,1425141980,2022-04-05,2022-04-05,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,107.38,326.8413,350,306.8,61.26,10.21,10.21,306.8,199.42,"NA",1,0,1,0,0,73,61-90,51.05,101.78,61.26
427418,4,1,22032306M7TN,2253897922,1453664992,2022-03-23,2022-03-24,2022-03-01,NA,2022-06-23,"NA",COMPLETE,ACTIVE,MANUAL,898.22,2654.2585,2610,2455.7,559.68,186.56,186.56,2566.35,1668.13,"NA",0,0,1,0,0,51,31-60,373.12,1053.92,373.12
438571,4,1,2204190112SC,2297315540,2297315534,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,138.88,349.3708,1464.2,347.99,66,66,79.2,396.8,257.92,"NA",0,0,0,0,0,0,CURRENT,0,112.86,0
447671,4,1,22042501XCND,2306894621,2306894615,2022-04-25,2022-05-12,2022-05-01,NA,2022-07-21,"NA",COMPLETE,ACTIVE,CARD,619.5,1879.9519,1770,1770,234.84,0,0,1770,1150.5,"NA",1,1,1,0,0,53,31-60,234.84,0,234.84
447981,4,1,22051300NZFL,2335770754,2335770748,2022-05-13,2022-05-13,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,534.41,986.1113,5000,984.17,110.88,510.88,621.76,1526.88,974.97,"NA",0,0,0,0,0,0,CURRENT,0,313.52,0
464071,4,1,22061502C2NY,2390900561,2390900555,2022-06-15,2022-06-22,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,177.1,510.8798,516.2,506,7.32,0,0,506,328.9,"NA",1,1,1,0,0,10,1-30,7.32,23.98,14.64
464675,4,1,220623013ZOK,2405022261,2405022254,2022-06-23,2022-06-23,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,297.5,867.6006,850,850,14.17,0,0,850,552.5,"NA",1,1,1,0,0,10,1-30,14.17,0,28.34
486883,4,1,22081002CFMI,2488119689,2488119683,2022-08-10,2022-08-17,2022-08-01,NA,2022-10-26,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
446359,4,1,220509052LTX,2328858509,2328858503,2022-05-09,2022-05-09,2022-05-01,NA,2022-07-18,"NA",COMPLETE,ACTIVE,CARD,325.5,853.3085,930,827.2,132.54,132.54,132.54,930,604.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
493129,4,1,22090101N3FL,2519665685,2519665679,2022-09-01,2022-09-01,2022-09-01,NA,2022-11-30,"NA",COMPLETE,ACTIVE,MANUAL,424.9,1214,1214,1214,0,0,0,1214,784.85,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
458222,4,1,22060805NHAR,2380439426,2380439417,2022-06-08,2022-06-08,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,297.5,822.9887,850,819.75,28.44,28.44,56.88,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
480550,4,1,22080203SDTX,2474660699,2474660692,2022-08-02,2022-08-02,2022-08-01,NA,2022-10-11,"NA",COMPLETE,ACTIVE,MANUAL,336,960,960,960,0,0,0,960,624,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
480278,4,1,22080107BLTX,2472957316,2472957306,2022-08-01,2022-08-01,2022-08-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,791.35,2261,2261,2261,0,0,0,2261,1469.65,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
457683,4,1,22060705CLIN,2378449375,1006062077,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,117.32,347.4291,850,335.2,11.23,0,0,335.2,217.88,"NA",1,1,1,0,0,17,1-30,11.23,31.78,22.46
465157,4,1,22061605ZQIN,2393203621,2393203602,2022-06-16,2022-06-24,2022-06-01,NA,2022-09-04,"NA",COMPLETE,ACTIVE,MANUAL,532,1499.1268,1520,1496.17,25.37,25.37,50.74,1520,988,"NA",0,0,0,0,0,0,CURRENT,0,0,0
441020,4,1,22042503LHTX,2307044319,2307044313,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,CARD,122.5,300.52173,350,297.58,74.76,74.76,74.76,350,227.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
449790,4,1,220518025PMI,2343747870,2343747864,2022-05-18,2022-05-18,2022-05-01,NA,2022-08-18,"NA",COMPLETE,ACTIVE,MANUAL,94.85,286.23117,414,271,19.72,0,0,271,176.15,"NA",1,1,1,0,0,25,1-30,19.72,27.83,19.72
418845,4,1,220303037FTX,2221514607,2221514601,2022-03-03,2022-03-03,2022-03-01,NA,2022-06-02,"NA",COMPLETE,ACTIVE,MANUAL,385.7,1001.3883,2840,990.64,320.44,240.33,240.33,1102,716.3,"NA",1,0,1,0,0,10,1-30,80.11,452.56,80.11
429456,4,1,22032405C4TX,2255685844,2255685838,2022-03-24,2022-03-29,2022-03-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,100.8,318.3854,480,288,57.9,0,0,288,187.2,"NA",1,1,1,0,0,87,61-90,57.9,95.55,67.55
448872,4,1,22051601LTAL,2340593667,2340593658,2022-05-16,2022-05-16,2022-05-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,MANUAL,104.3,271.73813,850,269.08,42.82,42.82,42.82,298,193.7,"NA",0,0,0,0,0,0,CURRENT,0,61.2,0
444244,4,1,22050306C9OK,2319305168,2319305162,2022-05-03,2022-05-03,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,56.35,172.43002,350,161,21.56,0,0,161,104.65,"NA",1,1,1,0,0,52,31-60,21.56,30.52,21.56
479984,4,1,22080100SCIN,2472390524,2472390514,2022-08-01,2022-08-01,2022-08-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
461134,4,1,22061501X9IN,2390865167,2390865161,2022-06-15,2022-06-15,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,297.5,817.4015,850,814.19,28.25,28.25,56.5,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
441477,4,1,22042603WVFL,2309080396,2309080390,2022-04-26,2022-04-26,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,CARD,122.5,377.26367,350,350,52.65,0,0,350,226.27,"NA",1,1,1,0,0,66,61-90,52.65,0,58.5
424001,4,1,220316016CTX,2241761839,2241761833,2022-03-16,2022-03-16,2022-03-01,NA,2022-05-26,"NA",COMPLETE,ACTIVE,MANUAL,441.7,1081.753,1400,1060.83,318.59,318.59,318.59,1262,820.3,"NA",0,0,0,0,0,3,1-30,0,478.4,21.27
475867,4,1,22072105NHFL,2454455722,2454455698,2022-07-21,2022-07-21,2022-07-01,NA,2022-10-15,"NA",COMPLETE,ACTIVE,MANUAL,549.82,1570.9,1570.9,1570.9,0,0,0,1570.9,1015.58,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
491769,4,1,22082904SZWI,2515155037,2515155031,2022-08-29,2022-08-29,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,350,1000,1000,1000,0,0,0,1000,650,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
457452,4,1,220607015GIN,2378053674,1581860964,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,53.2,147.31227,3580,145.73,10.12,10.12,10.12,152,98.8,"NA",0,0,0,0,0,0,CURRENT,0,14.42,0
422665,4,1,2203120114TX,2235790905,1245324114,2022-03-12,2022-03-12,2022-03-01,NA,2022-06-11,"NA",COMPLETE,ACTIVE,MANUAL,478.8,1126.043,2930,1123.82,298.35,298.35,397.8,1368,889.2,"NA",0,0,0,0,0,0,CURRENT,0,561.8,0
465146,4,1,22062401J5FL,2406322712,2406322706,2022-06-24,2022-06-24,2022-06-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,122.5,345.1976,350,341.16,11.6,11.6,11.6,350,226.27,"NA",0,0,0,0,0,0,CURRENT,0,0,0
461892,4,1,22061606SWKS,2393324389,2393324382,2022-06-16,2022-06-16,2022-06-01,NA,2022-08-25,"NA",COMPLETE,ACTIVE,MANUAL,297.5,816.61804,850,812.61,56.38,56.38,56.38,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
450538,4,1,220519088GTX,2346467707,768807049,2022-05-19,2022-05-19,2022-05-01,NA,2022-08-04,"NA",COMPLETE,ACTIVE,MANUAL,1379.09,3757.3713,4236.33,3713.43,394.77,394.77,394.77,3940.25,2561.16,"NA",0,0,0,0,0,0,CURRENT,0,560.13,0
465647,4,1,22062500TCMO,2408260839,2408260831,2022-06-25,2022-06-25,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,403.62,1091.996,1235.3,1081.33,82.1,82.1,82.1,1153.2,749.58,"NA",0,0,0,0,0,0,CURRENT,0,118.4,0
429010,4,1,22032802QGIN,2261114020,2261114005,2022-03-28,2022-03-28,2022-03-01,NA,2022-06-08,"NA",COMPLETE,ACTIVE,MANUAL,950.25,2583.6648,3066,2516.66,634.34,407.79,407.79,2715,1764.75,"NA",0,0,1,0,0,33,31-60,226.55,900.62,226.55
431991,4,1,22032906GFMI,2263416812,2263416806,2022-03-29,2022-03-29,2022-03-01,NA,2022-06-07,"NA",COMPLETE,ACTIVE,ACH,466.03,1471.9799,1331.5,1331.5,310.52,0,0,1331.5,865.47,"NA",1,1,1,0,0,97,90+,310.52,0,310.52
454714,4,1,220524015VTN,2354231104,2354231093,2022-05-24,2022-05-31,2022-05-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,313.43,858.9067,3765.8,855.53,59.84,59.84,74.8,895.5,582.07,"NA",0,0,0,0,0,0,CURRENT,0,106.1,0
454891,4,1,22060101XCMO,2368317754,2368317748,2022-06-01,2022-06-01,2022-06-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,777,2314.1262,2220,2220,147.56,0,0,2220,1443,"NA",1,1,1,0,0,31,31-60,147.56,0,221.34
486011,4,1,220815055NMI,2494079236,2330659199,2022-08-15,2022-08-15,2022-08-01,NA,2022-10-27,"NA",COMPLETE,ACTIVE,MANUAL,643.65,1839,1839,1839,0,0,0,1839,1195.35,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
447970,4,1,22051300LCNY,2335672962,2335672785,2022-05-13,2022-05-13,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,MANUAL,947.98,2518.806,3595.25,2514.39,235.11,156.74,261.11,2708.5,1760.52,"NA",0,0,1,0,0,3,1-30,78.37,513.4,52.37
472897,4,1,22071401KQAR,2441919367,2441919359,2022-07-14,2022-07-14,2022-07-01,NA,2022-09-22,"NA",COMPLETE,ACTIVE,MANUAL,59.22,169.2,350,169.2,0,0,0,169.2,109.98,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
488816,4,1,22082203PNMO,2504151408,2504151402,2022-08-22,2022-08-22,2022-08-01,NA,2022-11-10,"NA",COMPLETE,ACTIVE,MANUAL,486.96,1391.3,1391.3,1391.3,0,0,0,1391.3,904.34,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
427392,4,1,22032400HLSC,2254671592,1105952147,2022-03-24,2022-03-24,2022-03-01,NA,2022-06-02,"NA",COMPLETE,ACTIVE,CARD,966.7,3067.0217,2762,2762,690,0,0,2762,1795.3,"NA",1,1,1,0,0,102,90+,690,0,690
432150,4,1,22033102HFTX,2266805001,2266804995,2022-03-31,2022-03-31,2022-03-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,ACH,784,1934.2618,2240,1926.66,485.55,485.55,522.9,2240,1456,"NA",0,0,0,0,0,0,CURRENT,0,0,0
490857,4,1,220826056QFL,2510569567,2510569561,2022-08-26,2022-08-26,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,686.42,1961.19,1961.19,1961.19,0,0,0,1961.19,1267.91,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
452581,4,1,220525035MMI,2356404400,2356404393,2022-05-25,2022-05-25,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,489.93,1265.2072,1600,1262.71,100.49,100.49,200.98,1399.8,909.87,"NA",0,0,0,0,0,0,CURRENT,0,287.44,0
475467,4,1,22072006YLFL,2452479108,2452479102,2022-07-20,2022-07-20,2022-07-01,NA,2022-09-28,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
453137,4,1,220526059KTX,2358512962,2358512955,2022-05-26,2022-05-26,2022-05-01,NA,2022-08-02,"NA",COMPLETE,ACTIVE,MANUAL,1143.8,3095.2083,3340,3056.03,324.57,324.57,324.57,3268,2124.2,"NA",1,0,0,0,0,0,CURRENT,0,464.58,0
458926,4,1,22060908FRKY,2381982706,2159207025,2022-06-09,2022-06-09,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,45.5,125.743614,850,124.39,8.64,8.64,8.64,130,84.5,"NA",0,0,0,0,0,0,CURRENT,0,12.32,0
480977,4,1,22080302HVWI,2476567571,2476567565,2022-08-03,2022-08-03,2022-08-01,NA,2022-10-13,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
488823,4,1,22082203MZKS,2504147233,2504147227,2022-08-22,2022-08-22,2022-08-01,NA,2022-10-31,"NA",COMPLETE,ACTIVE,MANUAL,1187.2,3392,3392,3392,0,0,0,3392,2204.8,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
458457,4,1,22060900JZSC,2381026793,2381026787,2022-06-09,2022-06-09,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,761.22,2103.7239,2720,2095.45,72.71,72.71,145.42,2174.9,1413.68,"NA",0,0,0,0,0,0,CURRENT,0,206.12,0
466838,4,1,22062806J1TX,2414070933,2414070917,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-12,"NA",COMPLETE,ACTIVE,MANUAL,95.9,257.44098,350,257.18,0,9.14,20.73,274,178.1,"NA",NA,NA,NA,0,0,0,CURRENT,NA,12.99,0
475369,4,1,22072004TKFL,2452268884,2452268878,2022-07-20,2022-07-20,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,600.51,1715.75,1715.75,1715.75,0,0,0,1715.75,1109.23,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
447761,4,1,22051205YGFL,2333952468,1513683248,2022-05-12,2022-05-12,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,CARD,297.5,802.3631,850,799.21,99.19,85.02,99.19,850,549.52,"NA",0,0,1,0,0,3,1-30,14.17,0,14.17
476149,4,1,22072201L6OK,2456175649,2456175643,2022-07-22,2022-07-22,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
471919,4,1,22071200Y8TX,2438788529,2438788523,2022-07-12,2022-07-12,2022-07-01,NA,2022-09-23,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350.69022,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
487304,4,1,22081800NZTX,2498206207,2498206201,2022-08-18,2022-08-18,2022-08-01,NA,2022-10-27,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
446621,4,1,22051000YJMI,2330467862,2330467856,2022-05-10,2022-05-10,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,224.88,596.53265,1330,590.13,85.48,85.48,85.48,642.5,417.62,"NA",0,0,0,0,0,0,CURRENT,0,121.8,0
418902,4,1,220303030CAR,2221494930,2221494924,2022-03-03,2022-03-03,2022-03-01,NA,2022-05-10,"NA",COMPLETE,ACTIVE,MANUAL,101.85,329.16223,2640,291,87.12,0,0,291,189.15,"NA",1,1,1,0,0,125,90+,87.12,124.2,87.12
464340,4,1,22062204SSMI,2403451722,2403451716,2022-06-22,2022-06-22,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,230.3,650.24384,835.8,643.26,21.87,21.87,21.87,658,427.7,"NA",0,0,0,0,0,0,CURRENT,0,31.18,0
417695,4,1,22022807F6OK,2215933137,2215933130,2022-02-28,2022-02-28,2022-02-01,NA,2022-05-29,"NA",COMPLETE,PAID,MANUAL,242.71,0,NA,NA,50.38,693.45,693.45,693.45,450.74,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,142.4,0
432040,4,1,220404039XAL,2272680835,2272680828,2022-04-04,2022-04-04,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,266,653.627,1420,651.05,151.86,151.86,177.17,760,494,"NA",0,0,0,0,0,0,CURRENT,0,252.14,0
492309,4,1,22081508W7WI,2494387359,2494387344,2022-08-15,2022-08-30,2022-08-01,NA,2022-11-18,"NA",COMPLETE,ACTIVE,MANUAL,107.94,308.4,308.4,308.4,0,0,0,308.4,200.46,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
492257,4,1,22083004JBIN,2516516061,2516516055,2022-08-30,2022-08-30,2022-08-01,NA,2022-11-18,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
457824,4,1,220607079SWI,2378652043,2378652037,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-16,"NA",COMPLETE,ACTIVE,MANUAL,171.5,491.56696,850,485.34,32.5,16.25,16.25,490,318.5,"NA",0,0,1,0,0,13,1-30,16.25,46.44,16.25
435526,4,1,220411067VFL,2285348050,2285348044,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,CARD,416.5,1037.5575,1190,1033.48,237.12,237.12,256.88,1190,769.33,"NA",0,0,0,0,0,0,CURRENT,0,0,0
446557,4,1,22050909BTAR,2329266683,2329266677,2022-05-09,2022-05-09,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,56.84,156.34978,460,152.58,21.64,16.23,16.23,162.39,105.55,"NA",0,0,1,0,0,10,1-30,5.41,30.8,5.41
434318,4,1,22040801NRSC,2279687878,2279687872,2022-04-08,2022-04-08,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,156.31,442.90775,3070,420.91,89.28,44.64,44.64,446.6,290.29,"NA",0,0,1,0,0,45,31-60,44.64,137.67,52.08
458528,4,1,22060901ZYFL,2381205151,2381205145,2022-06-09,2022-06-09,2022-06-01,NA,2022-08-18,"NA",COMPLETE,ACTIVE,MANUAL,297.5,879.3343,850,850,56.38,0,0,850,549.52,"NA",1,1,1,0,0,25,1-30,56.38,0,56.38
464364,4,1,220622052LWI,2403480004,2403479998,2022-06-22,2022-06-22,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,50.05,135.80803,1770,134.48,10.21,10.21,10.21,143,92.95,"NA",0,0,0,0,0,0,CURRENT,0,14.69,0
487762,4,1,22081900YPKY,2499729515,2499729509,2022-08-19,2022-08-19,2022-08-01,NA,2022-10-27,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
492942,4,1,2208310899MO,2518890426,2518890419,2022-08-31,2022-08-31,2022-08-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,864.5,2470,2470,2470,0,0,0,2470,1605.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
469707,4,1,22070605Q1FL,2428468687,2428468679,2022-07-06,2022-07-06,2022-07-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,102.55,295.31125,350,293,0,0,0,293,189.22,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
497346,4,1,220912082QFL,2538389329,2538389319,2022-09-12,2022-09-12,2022-09-01,NA,2022-11-25,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,0,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
428049,4,1,22032502KRFL,2257442544,2257442535,2022-03-25,2022-03-25,2022-03-01,NA,2022-06-09,"NA",COMPLETE,PAID,MANUAL,295.4,0,NA,NA,28.16,844,844,844,544.12,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,40,0
441005,4,1,220425032PFL,2306999339,2306999333,2022-04-25,2022-04-25,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,1411.8,3530.799,4804,3516.92,667,667,800.4,4033.7,2605.09,"NA",0,0,0,0,0,0,CURRENT,0,1146.84,0
413865,4,1,2202180556TX,2197810672,1336816806,2022-02-18,2022-02-18,2022-02-01,NA,2022-04-29,"NA",COMPLETE,ACTIVE,CARD,350,1132.1277,1000,1000,331.7,0,0,1000,650,"NA",1,1,1,0,0,136,90+,331.7,0,331.7
491324,4,1,22082704HQTX,2512557444,2512557438,2022-08-27,2022-08-27,2022-08-01,NA,2022-11-20,"NA",COMPLETE,ACTIVE,MANUAL,1136.45,3247,3247,3247,0,0,0,3247,2110.55,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
481879,4,1,220805011TFL,2480043666,2480043658,2022-08-05,2022-08-05,2022-08-01,NA,2022-10-23,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,226.27,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
467533,4,1,22063000LCMI,2417325594,2417325588,2022-06-30,2022-06-30,2022-06-01,NA,2022-09-09,"NA",COMPLETE,ACTIVE,MANUAL,122.5,354.83154,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,3,1-30,NA,0,5.84
432719,4,1,22040501CMIN,2274474414,2274474408,2022-04-05,2022-04-05,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,1176.7,2897.257,3460,2885.87,671.04,559.2,782.88,3362,2185.3,"NA",0,0,1,0,0,0,CURRENT,111.84,1115.17,0
490341,4,1,2208250592NY,2509320165,2509320010,2022-08-25,2022-08-25,2022-08-01,NA,2022-11-08,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
473360,4,1,22071501DWAR,2444067423,2444067416,2022-07-15,2022-07-15,2022-07-01,NA,2022-09-23,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
489715,4,1,22082401CPFL,2507099903,2507099897,2022-08-24,2022-08-24,2022-08-01,NA,2022-11-12,"NA",COMPLETE,ACTIVE,MANUAL,192.5,550,550,550,0,0,0,550,355.57,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
448442,4,1,22051400RNFL,2337206081,2337206075,2022-05-14,2022-05-14,2022-05-01,NA,2022-07-20,"NA",COMPLETE,ACTIVE,ACH,297.5,786.0879,850,776.13,112.44,112.44,112.44,850,549.52,"NA",0,0,0,0,0,0,CURRENT,0,0,0
429160,4,1,22032805L3LA,2261394315,2261394309,2022-03-28,2022-03-28,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,MANUAL,145.95,354.13513,4500,352.74,97.02,97.02,103.95,417,271.05,"NA",0,0,0,0,0,0,CURRENT,0,148.2,0
452949,4,1,220526019NMN,2358132443,2358132434,2022-05-26,2022-05-26,2022-05-01,NA,2022-08-04,"NA",COMPLETE,ACTIVE,MANUAL,192.08,519.7983,850,517.24,54.84,54.84,54.84,548.8,356.72,"NA",0,0,0,0,0,0,CURRENT,0,78.06,0
486107,4,1,220815076YNY,2494244808,2494244802,2022-08-15,2022-08-15,2022-08-01,NA,2022-10-25,"NA",COMPLETE,ACTIVE,MANUAL,1488.62,4253.2,4253.2,4253.2,0,0,0,4253.2,2764.58,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
462068,4,1,22061700PMOK,2394743579,2394743573,2022-06-17,2022-06-17,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,686.74,1983.8065,2261,1962.1,65.53,0,30.53,1962.1,1275.36,"NA",1,1,1,0,0,10,1-30,65.53,92.98,35
457503,4,1,22060701XZAL,2378127614,2378127608,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-18,"NA",COMPLETE,ACTIVE,MANUAL,264.6,783.5812,1035,756,50.24,0,0,756,491.4,"NA",1,1,1,0,0,25,1-30,50.24,71.66,50.24
474580,4,1,22071806ZMIN,2449136720,2449136713,2022-07-18,2022-07-18,2022-07-01,NA,2022-10-16,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
475023,4,1,22071907W4WI,2450461282,2450461276,2022-07-19,2022-07-19,2022-07-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
419120,4,1,22030308F9MS,2222179097,2222179091,2022-03-03,2022-03-03,2022-03-01,NA,2022-06-02,"NA",COMPLETE,ACTIVE,ACH,350,1131.1416,1000,1000,290.76,0,0,1000,650,"NA",1,1,1,0,0,102,90+,290.76,0,290.76
439988,4,1,22042200MTIN,2301519090,2301519052,2022-04-22,2022-04-22,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,793.45,1990.0359,3710,1982.21,377.6,377.6,453.12,2267,1473.55,"NA",0,0,0,0,0,0,CURRENT,0,590.92,0
445530,4,1,22050604S2WI,2324348158,2324348152,2022-05-06,2022-05-06,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,201.57,531.8469,2290,525.62,82.64,82.64,82.64,575.9,374.33,"NA",0,0,0,0,0,0,CURRENT,0,118.26,0
486338,4,1,220816017NFL,2495178984,2495178977,2022-08-16,2022-08-16,2022-08-01,NA,2022-11-04,"NA",COMPLETE,ACTIVE,MANUAL,603.82,1725.2,1725.2,1725.2,0,0,0,1725.2,1115.34,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
